id,determination_score,determination_id,event_id,date,deployment_id,deployment_name,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,species,bbox
821699,0.12601451575756,4728,10327,Jun 30 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Phtheochroa,Phtheochroa,Phtheochroa riscana,"[349.0, 3950.0, 497.0, 4158.0]"
821700,0.9426941275596611,11613,10352,Sep 15 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7354.0, 4074.0, 7753.0, 4752.0]"
821701,0.9376063346862791,11613,10352,Sep 15 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[2122.0, 1697.0, 2493.0, 2368.0]"
821702,0.955415487289428,11613,10352,Sep 15 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5742.0, 870.0, 6937.0]"
821703,0.925558745861053,11613,10352,Sep 15 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7942.0, 5949.0, 8935.0, 6942.0]"
821704,0.37840250134468,4676,10352,Sep 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Pandemis,Pandemis,Pandemis limitata,"[7715.0, 2398.0, 7933.0, 2565.0]"
821705,1.0,7734,10352,Sep 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,,Cenopis,,"[5183.0, 4104.0, 5386.0, 4246.0]"
821706,1.0,6407,10352,Sep 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Nepytia,Nepytia,Nepytia canosaria,"[3151.0, 3511.0, 3630.0, 3911.0]"
821707,1.0,6365,10352,Sep 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[1603.0, 4275.0, 2014.0, 4868.0]"
821708,0.9440985321998591,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7716.0, 5735.0, 8621.0, 6933.0]"
821709,0.9554837942123411,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6823.0, 4738.0, 6962.0, 4945.0]"
821710,0.9478620886802671,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6526.0, 1325.0, 6652.0, 1522.0]"
821711,0.14004680514335602,7494,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[243.0, 3685.0, 432.0, 3848.0]"
821712,0.7703139781951901,11613,10339,Aug 13 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7742.0, 5955.0, 9027.0, 6847.0]"
821713,0.957532286643981,11613,10339,Aug 13 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5744.0, 888.0, 6944.0]"
821714,0.8871485590934751,11613,10339,Aug 13 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8566.0, 6021.0, 8965.0, 6917.0]"
821715,0.6633422970771791,11613,10339,Aug 13 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[311.0, 5031.0, 1313.0, 6153.0]"
821716,0.669938027858734,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[62.0, 4947.0, 1329.0, 6919.0]"
821717,0.934105992317199,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8597.0, 6086.0, 8934.0, 6922.0]"
821718,0.949542820453643,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5740.0, 892.0, 6938.0]"
821719,0.8933548331260681,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7797.0, 5921.0, 8977.0, 6869.0]"
821720,0.230565011501312,7055,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Bagisarinae,Amyna,,Amyna,Amyna stricta,"[5959.0, 5153.0, 6184.0, 5384.0]"
821721,0.322907596826553,4205,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia aemula,"[6656.0, 3059.0, 6912.0, 3338.0]"
821722,0.536659836769104,7324,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia americalis,"[6343.0, 5646.0, 6590.0, 5953.0]"
821723,1.0,7324,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia americalis,"[1483.0, 5242.0, 1771.0, 5533.0]"
821724,0.949320316314697,11613,10278,Jul 9 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6430.0, 1243.0, 6653.0, 1513.0]"
821725,0.7097257971763611,11613,10278,Jul 9 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[217.0, 5256.0, 660.0, 5482.0]"
821726,0.9333688616752621,11613,10278,Jul 9 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7673.0, 5850.0, 8618.0, 6913.0]"
821727,0.21351295709609902,6569,10278,Jul 9 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[2023.0, 4562.0, 2522.0, 4948.0]"
821728,1.0,8539,10278,Jul 9 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,,,,,"[95.0, 6121.0, 261.0, 6312.0]"
821729,0.06799016147851901,7494,10278,Jul 9 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[5569.0, 1299.0, 5708.0, 1470.0]"
821730,0.8054599761962891,11613,10309,May 12 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7794.0, 5882.0, 8904.0, 6910.0]"
821731,0.507931411266326,6448,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[1516.0, 983.0, 1869.0, 1380.0]"
821732,0.122631333768367,4459,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Amorbia,Amorbia,Amorbia humerosana,"[1158.0, 388.0, 1327.0, 562.0]"
821733,0.42871481180191,2945,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Costaconvexa,Costaconvexa,Costaconvexa centrostrigaria,"[4877.0, 6593.0, 5089.0, 6929.0]"
821734,0.23015695810317902,6,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[1621.0, 2301.0, 2055.0, 2546.0]"
821735,0.31964817643165505,5114,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Erebinae,Thermesiini,Ascalapha,Ascalapha,Ascalapha odorata,"[52.0, 5010.0, 1124.0, 6927.0]"
821736,1.0,4769,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Argyrotaenia,Argyrotaenia,Argyrotaenia mariana,"[3712.0, 3041.0, 3861.0, 3268.0]"
821737,0.539176285266876,6502,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,Aethalura,Aethalura,Aethalura intertexta,"[8274.0, 5407.0, 8614.0, 5843.0]"
821738,0.41716846823692305,6362,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Melanolophiini,Melanolophia,Melanolophia,Melanolophia canadaria,"[149.0, 4966.0, 830.0, 5468.0]"
821739,1.0,6444,10309,May 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,,Nemoria,,"[8177.0, 4501.0, 8614.0, 4782.0]"
821740,0.9196371436119081,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5744.0, 887.0, 6941.0]"
821741,0.9301907420158381,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7713.0, 5914.0, 9062.0, 6904.0]"
821742,0.894991278648376,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8571.0, 6029.0, 8953.0, 6925.0]"
821743,1.0,6365,10341,Aug 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[7559.0, 4206.0, 8213.0, 4564.0]"
821744,0.9378281235694881,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8580.0, 6036.0, 8947.0, 6930.0]"
821745,0.927053928375244,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7759.0, 5951.0, 8988.0, 6858.0]"
821746,0.9626381397247311,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5789.0, 907.0, 6932.0]"
821747,1.0,8195,10344,Aug 25 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,,,,"[3034.0, 3652.0, 3296.0, 4059.0]"
821748,0.46413490176200806,7281,10344,Aug 25 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria aemulataria,"[3671.0, 6374.0, 3954.0, 6872.0]"
821749,0.080220326781272,4594,10344,Aug 25 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Platynota,Platynota,Platynota exasperatana,"[6826.0, 1176.0, 6935.0, 1347.0]"
821750,0.045469254255294,5130,10344,Aug 25 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Phlogophorini,Euplexia,Euplexia,Euplexia benesimilis,"[297.0, 5064.0, 1347.0, 6037.0]"
821751,0.9174370765686031,11613,10295,Sep 5 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7715.0, 5826.0, 8625.0, 6915.0]"
821752,0.9165148138999931,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5487.0, 1713.0, 6330.0, 2076.0]"
821753,0.87129521369934,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[8012.0, 2909.0, 8392.0, 3217.0]"
821754,0.8669558167457581,11613,10368,May 19 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7576.0, 5359.0, 9152.0, 6944.0]"
821755,0.7386071681976311,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7737.0, 5265.0, 9152.0, 6944.0]"
821756,0.187554076313972,5375,10376,Jun 6 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Crocigrapha,Crocigrapha,Crocigrapha normani,"[3351.0, 6782.0, 3557.0, 6926.0]"
821757,0.8016164302825921,11613,10398,Sep 10 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7922.0, 6770.0, 8225.0, 6927.0]"
821758,0.9249414205551141,11613,10398,Sep 10 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7864.0, 5342.0, 9152.0, 6944.0]"
821759,0.5918473601341241,11613,10280,Jul 14 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[8080.0, 4847.0, 8297.0, 5008.0]"
821760,0.644251108169555,11613,10280,Jul 14 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7723.0, 5849.0, 8717.0, 6927.0]"
821761,0.127735331654548,6057,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Eulogia,,Eulogia,Eulogia ochrifrontella,"[5435.0, 728.0, 5558.0, 902.0]"
821762,0.10256753116846001,404,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Euliina,Eulia,Eulia ministrana,"[6194.0, 5369.0, 6366.0, 5563.0]"
821763,0.17483714222908,7074,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Hypeninae,Hypena,,Hypena,Hypena minualis,"[8258.0, 3718.0, 8420.0, 3989.0]"
821764,0.9404112100601191,11613,10313,May 21 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8570.0, 6076.0, 8947.0, 6938.0]"
821765,0.9153391122817991,11613,10313,May 21 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[6458.0, 6531.0, 6872.0, 6944.0]"
821766,0.950876832008361,11613,10313,May 21 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3.0, 5703.0, 910.0, 6944.0]"
821767,0.9290173649787901,11613,10313,May 21 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7907.0, 5887.0, 8992.0, 6934.0]"
821768,0.22422656416893003,6615,10313,May 21 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epiblema,Epiblema,Epiblema otiosana,"[101.0, 4993.0, 1409.0, 6931.0]"
821769,0.9422532916069031,11613,10377,Jun 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7947.0, 5394.0, 9152.0, 6944.0]"
821770,0.9258169531822201,11613,10377,Jun 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[15.0, 5829.0, 546.0, 6944.0]"
821771,0.8380187749862671,11613,10275,Jul 2 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7517.0, 5712.0, 8553.0, 6852.0]"
821772,0.9434677958488461,11613,10275,Jul 2 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6512.0, 1331.0, 6620.0, 1521.0]"
821773,0.940473616123199,11613,10395,Sep 3 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7901.0, 5326.0, 9152.0, 6944.0]"
821774,0.919563353061676,11613,10397,Sep 8 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7844.0, 5342.0, 9152.0, 6944.0]"
821775,0.09852461516857101,7594,10397,Sep 8 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Pelochrista,Pelochrista,Pelochrista derelicta,"[5999.0, 916.0, 6149.0, 1068.0]"
821776,1.0,5633,10397,Sep 8 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Elachistidae,Machimia,,,Machimia,Machimia tentoriferella,"[8577.0, 2163.0, 8799.0, 2310.0]"
821777,0.945472240447998,11613,10279,Jul 11 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7618.0, 5814.0, 8671.0, 6917.0]"
821778,0.9398025274276731,11613,10279,Jul 11 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[483.0, 5683.0, 1563.0, 6395.0]"
821779,1.0,7248,10279,Jul 11 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,Iridopsis,Iridopsis,Iridopsis ephyraria,"[147.0, 2752.0, 716.0, 3055.0]"
821780,0.34382122755050604,4906,10279,Jul 11 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,Tortricidia,,Tortricidia,Tortricidia pallida,"[4300.0, 3269.0, 4447.0, 3471.0]"
821781,0.23809897899627602,4906,10279,Jul 11 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,Tortricidia,,Tortricidia,Tortricidia pallida,"[781.0, 2329.0, 922.0, 2513.0]"
821782,0.9526644945144651,11613,10283,Jul 21 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7699.0, 5707.0, 8592.0, 6908.0]"
821783,0.9115968346595761,11613,10404,Sep 24 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7838.0, 5343.0, 9152.0, 6926.0]"
821784,0.8203791975975031,11613,10404,Sep 24 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7912.0, 6745.0, 8249.0, 6921.0]"
821785,0.223172068595886,25,10404,Sep 24 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,Endothenia,Endothenia,Endothenia hebesana,"[1578.0, 3418.0, 1734.0, 3551.0]"
821786,0.335584819316864,6565,10404,Sep 24 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Nolidae,Chloephorinae,Sarrothripini,Garella,Garella,Garella nilotica,"[520.0, 4559.0, 660.0, 4741.0]"
821787,1.0,7324,10404,Sep 24 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia americalis,"[6349.0, 4787.0, 6606.0, 5067.0]"
821788,0.060087326914072,7498,10404,Sep 24 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epiblema,Epiblema,Epiblema strenuana,"[4243.0, 1191.0, 4391.0, 1364.0]"
821789,0.5407279133796691,7254,10404,Sep 24 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia rotundalis,"[3213.0, 1335.0, 3423.0, 1566.0]"
821790,0.940892159938812,11613,10398,Sep 10 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[8067.0, 5361.0, 9152.0, 6944.0]"
821791,0.8744739890098571,11613,10402,Sep 19 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[0.0, 5458.0, 969.0, 6920.0]"
821792,0.943610846996307,11613,10402,Sep 19 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7994.0, 5360.0, 9152.0, 6944.0]"
821793,0.9310559034347531,11613,10402,Sep 19 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[5535.0, 3591.0, 5983.0, 4190.0]"
821794,0.088617131114006,5186,10402,Sep 19 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Elaphriini,Elaphria,Elaphria,Elaphria grata,"[7280.0, 1615.0, 7399.0, 1777.0]"
821795,0.105277270078659,4468,10402,Sep 19 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[1348.0, 692.0, 1466.0, 914.0]"
821796,0.9349065423011781,11613,10333,Jul 14 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[6133.0, 3553.0, 6323.0, 3876.0]"
821797,0.572461664676666,11613,10333,Jul 14 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8122.0, 5978.0, 8966.0, 6931.0]"
821798,0.6734541058540341,11613,10333,Jul 14 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8522.0, 6070.0, 8969.0, 6934.0]"
821799,0.8750921487808221,11613,10333,Jul 14 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5764.0, 960.0, 6929.0]"
821800,0.048370655626058,4904,10333,Jul 14 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Zygaenoidea,Limacodidae,Limacodinae,Prolimacodes,,Prolimacodes,Prolimacodes badia,"[2786.0, 5433.0, 2939.0, 5730.0]"
821801,0.9382383227348321,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7230.0, 3407.0, 7359.0, 3618.0]"
821802,0.9512801170349121,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[2592.0, 640.0, 2778.0, 897.0]"
821803,0.8888783454895021,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7639.0, 5761.0, 8589.0, 6882.0]"
821804,0.9467580914497371,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[3905.0, 3753.0, 4157.0, 3858.0]"
821805,0.953306794166564,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5328.0, 2527.0, 5553.0, 2658.0]"
821806,0.948673784732818,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[4784.0, 1531.0, 4895.0, 1738.0]"
821807,0.8714524507522581,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[385.0, 5597.0, 1648.0, 6277.0]"
821808,1.0,6755,10271,Jun 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Pantheinae,Colocasia,,Colocasia,Colocasia propinquilinea,"[4217.0, 5178.0, 4612.0, 5569.0]"
821809,1.0,11614,10271,Jun 23 2025,297,AMA,,,UNKNOWN,,,,,,UNKNOWN,Not Identifiable,"[1286.0, 0.0, 1662.0, 254.0]"
821810,1.0,6755,10271,Jun 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Pantheinae,Colocasia,,Colocasia,Colocasia propinquilinea,"[3306.0, 5239.0, 3676.0, 5765.0]"
821811,0.9268103837966911,11613,10281,Jul 16 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7623.0, 5764.0, 8627.0, 6847.0]"
821812,0.9430609345436091,11613,10281,Jul 16 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7462.0, 4165.0, 7632.0, 4382.0]"
821813,0.952380657196044,11613,10281,Jul 16 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[3483.0, 1877.0, 4386.0, 2842.0]"
821814,0.9420245289802551,11613,10281,Jul 16 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[499.0, 5733.0, 1512.0, 6410.0]"
821815,0.0688968449831,1985,10281,Jul 16 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tineoidea,Tineidae,Tineinae,Tineola,,Tineola,Tineola bisselliella,"[6549.0, 3199.0, 6726.0, 3332.0]"
821816,0.190655589103698,5966,10281,Jul 16 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,Macroglossina,Darapsa,Darapsa choerilus,"[5473.0, 3873.0, 5799.0, 4117.0]"
821817,0.317523717880249,6155,10281,Jul 16 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Crambinae,Crambini,Crambus,Crambus,Crambus praefectellus,"[8225.0, 4255.0, 8358.0, 4498.0]"
821818,0.9477013349533081,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[372.0, 3969.0, 562.0, 4183.0]"
821819,0.8652769327163691,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7675.0, 5807.0, 9134.0, 6919.0]"
821820,0.9544981718063351,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3180.0, 3583.0, 3333.0, 3783.0]"
821821,0.9513716101646421,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3443.0, 2715.0, 3626.0, 2841.0]"
821822,0.942667245864868,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[6.0, 5740.0, 928.0, 6944.0]"
821823,0.9444085359573361,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[2154.0, 1354.0, 2430.0, 1576.0]"
821824,0.9455814957618711,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8412.0, 3377.0, 8685.0, 3565.0]"
821825,0.05277459323406201,6057,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Eulogia,,Eulogia,Eulogia ochrifrontella,"[2378.0, 1922.0, 2549.0, 2058.0]"
821826,0.05727569386363,6104,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Varneria,,Varneria,Varneria postremella,"[6583.0, 1185.0, 6831.0, 1312.0]"
821827,0.35530844330787603,466,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epinotia,Epinotia,Epinotia solandriana,"[4728.0, 1500.0, 4909.0, 1601.0]"
821828,1.0,4546,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Tortricini,Acleris,Acleris,Acleris semipurpurana,"[2980.0, 1652.0, 3106.0, 1815.0]"
821829,0.14757767319679202,1602,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Autostichidae,Oegoconiinae,Oegoconia,,Oegoconia,Oegoconia quadripuncta,"[5752.0, 4745.0, 5905.0, 4885.0]"
821830,1.0,4749,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Archips,Archips,Archips dissitana,"[2243.0, 3141.0, 2455.0, 3371.0]"
821831,0.207394585013389,6099,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Ephestiodes,Ephestiodes,Ephestiodes gilvescentella,"[1294.0, 4133.0, 1503.0, 4261.0]"
821832,0.897360563278198,11613,10406,Sep 29 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[3523.0, 0.0, 3761.0, 326.0]"
821833,0.9040510058403011,11613,10406,Sep 29 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7731.0, 5304.0, 9152.0, 6944.0]"
821834,0.677730917930603,11613,10265,Jun 9 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[803.0, 3992.0, 1179.0, 4363.0]"
821835,0.8221336007118221,11613,10265,Jun 9 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[438.0, 5779.0, 1655.0, 6347.0]"
821836,0.9519903063774101,11613,10340,Aug 15 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5782.0, 893.0, 6939.0]"
821837,0.145672038197517,4594,10340,Aug 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Platynota,Platynota,Platynota exasperatana,"[4392.0, 1525.0, 4499.0, 1709.0]"
821838,1.0,7,10340,Aug 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,Iridopsis,Iridopsis,Iridopsis larvaria,"[6962.0, 3534.0, 7259.0, 4177.0]"
821839,1.0,6365,10340,Aug 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[3952.0, 5827.0, 4689.0, 6114.0]"
821840,0.198450684547424,516,10340,Aug 15 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Archips,Archips,Archips rosana,"[2321.0, 743.0, 2451.0, 890.0]"
